long, lat, eventNumber
-113.154,-79.7424,57429763
-111.894,-79.4438,57429804
-111.877,-79.3833,57429846
-113.002,-79.6733,57429886
-112.567,-79.5679,57429922
-113.036,-79.5866,57429974
-112.178,-79.4736,57430058
-113.946,-79.9539,57430101
-114.021,-79.944,57430133
-100.002,-76.1101,57430776
-100.25,-76.0795,57430988
-100.332,-76.0891,57431080
-100.198,-76.0685,57431097
-100.104,-76.0862,57431114
-100.315,-76.0906,57431157
-100.236,-76.1035,57431201
-100.233,-76.1144,57431530
-100.187,-76.0819,57435892
-100.017,-76.066,57435977
-100.185,-76.0997,57435985
-100.27,-76.1254,57435987
-100.165,-76.0694,57436018
-100.034,-76.0652,57436053
-100.312,-76.0694,57436075
-100.115,-76.0976,57436225
-100.188,-76.0988,57436328
-100.204,-76.0983,57440557
-100.299,-76.0785,57441045
-100.222,-76.073,57441142
-100.163,-76.0478,57441143
-100.249,-76.0666,57441148
-100.244,-76.0774,57441209
-100.256,-76.0709,57441354
-100.224,-76.0892,57441381
-100.357,-76.0939,57441383
-100.066,-76.0764,57441385
-100.382,-76.111,57441418
-100.249,-76.0759,57441675
-100.374,-76.0407,57441681
-100.327,-76.0731,57441722
-100.268,-76.066,57441729
-100.238,-76.0735,57441759
-100.242,-76.0566,57441824
-100.189,-76.0766,57441957
-100.28,-76.1015,57442513
-111.692,-79.3943,57446062
-100.256,-76.1252,57447169
-100.309,-76.0849,57447952
-100.342,-76.0909,57447969
-100.346,-76.1043,57447975
-100.329,-76.0903,57448006
-100.218,-76.1057,57448040
-100.303,-76.0813,57448065
-100.445,-76.095,57448330
-100.3,-76.0991,57448386
-100.333,-76.0807,57448417
-100.22,-76.106,57448846
-100.375,-76.0973,57448895
-100.29,-76.0818,57448896
-100.241,-76.0932,57448898
-100.228,-76.1006,57449120
-100.258,-76.0837,57449213
-100.277,-76.0888,57449434
-112.857,-79.5962,57452442
-112.291,-79.3802,57452746
-114.298,-80.0158,57452783
-113.307,-79.8058,57452852
-112.187,-79.3301,57452882
-112.516,-79.6376,57452945
-111.443,-79.2528,57452971
-114.349,-79.8885,57453012
-112.763,-79.608,57453214
-112.16,-79.5309,57453252
-111.968,-79.3582,57453321
-112.638,-79.6231,57453409
-112.114,-79.4028,57453441
-112.663,-79.4684,57453482
-113.961,-79.9396,57453551
-112.304,-79.4449,57453633
-112.038,-79.3492,57453715
-112.621,-79.6249,57453808
-113.639,-79.9802,57453837
-112.418,-79.6483,57453875
-100.237,-76.0605,57455595
-100.163,-76.0784,57456363
-100.211,-76.077,57456667
-100.359,-76.0916,57456741
-100.316,-76.0587,57457053
-100.365,-76.0641,57457061
-100.359,-76.1183,57457071
-100.204,-76.0811,57457107
-100.262,-76.0652,57457133
-100.274,-76.0749,57457154
-100.144,-76.0819,57457407
-100.193,-76.0707,57457420
-100.141,-76.093,57457427
-100.231,-76.066,57457434
-100.245,-76.0925,57457481
-100.191,-76.0902,57457570
-100.001,-76.074,57457588
-100.231,-76.0843,57457614
-100.016,-76.0553,57457615
-100.175,-76.0728,57457642
-100.253,-76.0885,57457697
-100.219,-76.0734,57457736
-100.245,-76.1038,57457928
-100.367,-76.0721,57457929
-100.055,-76.1004,57457965
-100.282,-76.089,57457975
-100.092,-76.0581,57458007
-100.289,-76.0764,57458013
-100.262,-76.0671,57458209
-100.177,-76.0549,57458316
-112.853,-79.5799,57461628
-111.615,-79.167,57461687
-113.007,-79.731,57461771
-112.642,-79.6055,57461810
-111.729,-79.312,57461834
-112.814,-79.5847,57461881
-111.806,-79.3022,57461991
-112.675,-79.6011,57462077
-113.531,-79.8644,57462101
-111.249,-79.1624,57462144
-112.883,-79.6574,57462162
-100.188,-76.0566,57463888
-100.24,-76.0715,57464066
-100.264,-76.0575,57464131
-100.187,-76.0671,57464141
-100.192,-76.0547,57464153
-100.278,-76.0941,57464351
-100.251,-76.0477,57464627
-100.223,-76.0546,57464651
-100.246,-76.0684,57464653
-100.259,-76.0695,57464659
-100.192,-76.0553,57464761
-100.204,-76.0954,57464825
-100.202,-76.0681,57465026
-100.228,-76.0708,57465053
-100.217,-76.0321,57465068
-100.487,-76.0931,57465181
-100.263,-76.0588,57465287
-100.247,-76.0777,57465452
-100.205,-76.0665,57465550
-100.176,-76.1053,57465622
-100.179,-76.0636,57465643
-100.165,-76.1242,57465678
-100.173,-76.1181,57465748
-100.232,-76.0785,57466421
-100.082,-76.0777,57466437
-99.8863,-76.0467,57466693
-100.221,-76.0868,57466740
-100.305,-76.0682,57501953
-100.312,-76.0639,57502020
-100.2,-76.0551,57502072
-100.086,-76.044,57502134
-100.078,-76.0502,57502195
-100.114,-76.0483,57502333
-100.199,-76.0558,57502391
-100.129,-76.0487,57502394
-100.188,-76.0421,57502395
-100.264,-76.0661,57502401
-100.166,-76.057,57502449
-100.244,-76.0463,57502452
-100.238,-76.062,57502538
-100.304,-76.0694,57502553
-100.242,-76.0593,57502554
-100.331,-76.0503,57502757
-100.402,-76.073,57502798
-100.245,-76.0579,57502843
-100.311,-76.0653,57502942
-100.158,-76.0524,57503007
-100.247,-76.0553,57503010
-100.196,-76.0361,57503016
-100.228,-76.0589,57503161
-100.247,-76.0565,57503192
-100.242,-76.0598,57503210
-100.229,-76.0585,57503223
-100.374,-76.0625,57503240
-100.313,-76.0639,57503353
-100.248,-76.0566,57503454
-100.272,-76.0605,57503476
-100.191,-76.052,57503751
-100.177,-76.0507,57503763
-100.261,-76.0473,57503800
-100.25,-76.054,57503820
-100.223,-76.0515,57503871
-112.588,-79.6096,57543975
-112.542,-79.5361,57544549
-112.473,-79.544,57544661
-111.659,-79.3606,57545554
-112.87,-79.6598,57546923
-113.373,-79.8871,57556113
-113.24,-79.7931,57556202
-115.347,-80.4158,57556279
-111.296,-79.1237,57556323
-112.436,-79.6128,57556357
-114.178,-79.9073,57556395
-112.597,-79.5953,57556428
-113.602,-79.8614,57556571
-114.072,-79.9196,57556606
-111.235,-79.1304,57556648
-111.743,-79.3404,57556686
-114.816,-80.277,57556762
-111.389,-79.2641,57556806
-114.005,-80.0515,57556925
-112.291,-79.6272,57556953
-112.185,-79.5622,57556986
-113.702,-79.8487,57557020
-112.934,-79.8288,57557101
-112.055,-79.3679,57557395
-113.327,-79.8904,57557600
-112.63,-79.5906,57558210
-113.108,-79.7106,57558261
-113.293,-79.7858,57558349
-113.661,-79.9725,57567174
-111.568,-79.3014,57567743
-113.141,-79.711,57567849
-111.332,-79.2191,57567929
-111.824,-79.3959,57568190
-112.97,-79.6403,57568752
-112.174,-79.4212,57578598
-112.7,-79.5049,57578806
-112.955,-79.5543,57579029
-112.516,-79.5261,57579060
-112.133,-79.4259,57579172
-112.334,-79.4722,57579262
-111.748,-79.2796,57579298
-112.539,-79.5236,57579492
-111.882,-79.3877,57580128
-112.534,-79.5246,57580222
-113.58,-79.8664,57580394
-116.069,-80.3533,57580555
-114.026,-79.9304,57581200
-114.747,-80.3015,57595373
-112.359,-79.5487,57596252
-113.69,-79.7491,57596396
-112.085,-79.5754,57596906
-112.398,-79.5432,57597026
-111.649,-79.2935,57597252
-112.708,-79.6696,57597548
-113.342,-79.895,57598444
-112.064,-79.5038,57599448
-112.534,-79.5266,57600299
-93.7952,-74.5027,57650599
-93.9056,-74.4668,57650601
-111.766,-79.34,57670108
-112.698,-79.6703,57670131
-112.49,-79.534,57670191
-111.458,-79.3117,57670220
-111.323,-79.1235,57670243
-111.119,-79.0985,57670296
-111.501,-79.3076,57670333
-113.284,-79.9004,57670360
-113.713,-79.9693,57670382
-111.183,-79.1373,57670432
-114.38,-80.17,57670458
-111.77,-79.34,57670514
-111.489,-79.1546,57670538
-111.634,-79.2955,57670598
-111.98,-79.4454,57670632
-113.511,-79.8791,57670659
-112.899,-79.7401,57670682
-111.942,-79.2644,57670710
-112.017,-79.4421,57670742
-111.12,-79.0989,57670787
-112.53,-79.6067,57670817
-110.781,-78.9663,57670846
-111.551,-79.3039,57670873
-111.955,-79.3219,57670896
-112.54,-79.606,57670923
-111.728,-79.2866,57670947
-111.717,-79.3458,57670969
-112.138,-79.569,57670994
-112.523,-79.5319,57671019
-112.12,-79.4993,57671033
-113.56,-79.8753,57671060
-112.426,-79.5416,57671083
-115.204,-80.4452,57671110
-113.444,-79.8872,57671184
-111.962,-79.3224,57671208
-112.533,-79.5311,57671234
-112.33,-79.5517,57671262
-113.029,-79.9264,57671290
-111.953,-79.3234,57671381
-113.731,-79.858,57671452
-112.457,-79.5395,57671477
-112.815,-79.6616,57671539
-111.917,-79.4529,57671566
-112.215,-79.4911,57671605
-111.997,-79.3811,57671651
-112.712,-79.5907,57671673
-111.647,-79.2962,57671748
-112.891,-79.6548,57671782
-112.541,-79.5316,57671814
-112.518,-79.5343,57671841
-114.502,-80.1618,57671863
-111.744,-79.2322,57671896
-112.184,-79.495,57671926
-111.423,-79.1159,57671952
-112.661,-79.5198,57672018
-112.034,-79.3166,57672040
-111.252,-79.0879,57672068
-114.823,-80.2959,57672097
-116.288,-80.6042,57672119
-112.438,-79.5436,57672200
-112.549,-79.6086,57672264
-112.506,-79.4635,57672323
-113.393,-79.7896,57672415
-112.702,-79.5941,57672481
-111.497,-79.2067,57672507
-111.951,-79.3262,57672556
-112.674,-79.5199,57672596
-112.97,-79.4879,57672712
-115.706,-80.4127,57672746
-112.911,-79.6556,57672826
-112.538,-79.6109,57672858
-111.76,-79.2874,57672878
-111.847,-79.2787,57672905
-111.926,-79.3295,57672929
-112.414,-79.5478,57672949
-112.399,-79.5496,57673076
-112.831,-79.5043,57673093
-114.77,-80.3076,57673373
-112.545,-79.5355,57673485
-113.525,-79.8862,57673555
-112.075,-79.5092,57673582
-112.163,-79.5725,57673665
-112.517,-79.5389,57673754
-113.334,-79.704,57673809
-112.453,-79.5459,57674153
-111.242,-79.1374,57674430
-113.333,-79.9069,57675043
-113.463,-79.8946,57675087
-111.841,-79.2818,57675276
-113.755,-79.9767,57675708
-111.949,-79.2711,57676299
-111.963,-79.2696,57676570
-112.251,-79.4917,57679889
-94.367,-74.6543,57686571
-94.0888,-74.6118,57686890
-93.8214,-74.5496,57688040
-112.738,-79.5967,57688857
-112.151,-79.5758,57689466
-111.61,-79.3044,57689845
-115.326,-80.4535,57691405
-111.18,-79.0969,57691658
-111.805,-79.342,57691701
-114.773,-80.3088,57691951
-111.129,-79.0572,57692219
-111.646,-79.2441,57692499
-112.425,-79.6215,57692550
-113.125,-79.7236,57692590
-112.227,-79.5645,57692860
-112.99,-79.6483,57692974
-110.94,-79.1161,57695032
-111.762,-79.2846,57716377
-94.5254,-74.718,57721437
-94.9386,-74.8177,57721440
-94.5018,-74.7265,57721442
-94.6892,-74.6606,57721444
-93.8889,-74.5037,57721614
-93.8283,-74.6043,57721662
-91.9039,-74.2873,57721663
-92.9244,-74.3862,57721664
-94.5105,-74.7241,57721705
-93.7501,-74.5449,57721707
-93.7774,-74.5391,57721883
-93.9331,-74.5613,57721925
-93.2793,-74.4582,57722248
-93.1131,-74.3222,57725516
-91.267,-74.119,57726310
-93.5373,-74.5556,57729236
-90.4772,-74.0346,57729519
-92.8907,-74.4101,57729533
-91.865,-74.1915,57729538
-94.47,-74.7516,57730044
-94.0391,-74.5361,57730330
-93.9259,-74.5762,57730564
-95.7407,-74.8746,57731011
-112.338,-79.5597,57749564
-113.622,-79.8895,57749880
-114.251,-80.2193,57749969
-111.453,-79.1604,57749992
-113.3,-79.9177,57750090
-111.971,-79.5877,57750224
-113.593,-80.0023,57750286
-111.993,-79.3231,57750370
-112.68,-79.6011,57750439
-112.269,-79.4893,57750659
-112.549,-79.6113,57750785
-112.791,-79.671,57750824
-112.336,-79.5549,57750863
-112.923,-79.5767,57750932
-112.294,-79.5576,57751020
-113.629,-79.9935,57751183
-113.281,-79.9111,57752187
-112.33,-79.4135,57752256
-112.594,-79.6034,57752601
-113.575,-79.9953,57752675
-112.838,-79.8362,57764423
-112.999,-79.924,57764523
-111.679,-79.3988,57764554
-111.091,-79.0894,57764583
-113.231,-79.9047,57764654
-115.026,-80.4786,57764679
-111.721,-79.3352,57764703
-111.143,-79.085,57764721
-112.959,-79.8264,57764748
-113.068,-79.8167,57764774
-113.049,-79.9199,57764799
-112.077,-79.5649,57764854
-112.206,-79.5544,57764876
-112.716,-79.6657,57764897
-112.381,-79.6138,57764925
-112.02,-79.5698,57764967
-113.389,-79.8922,57764991
-112.32,-79.5452,57765007
-112.989,-79.9256,57765026
-112.614,-79.6746,57765046
-112.689,-79.6685,57765088
-110.98,-79.1428,57765139
-114.294,-80.1923,57765165
-111.433,-79.303,57765217
-111.741,-79.3343,57765238
-112.95,-79.9291,57765265
-112.02,-79.5004,57765295
-111.688,-79.3391,57765339
-111.955,-79.506,57765372
-112.98,-79.7312,57765389
-112.373,-79.5418,57765444
-113.466,-79.8873,57765544
-112.199,-79.5567,57765571
-111.791,-79.2739,57765625
-112.634,-79.6747,57765644
-112.2,-79.6312,57765668
-112.406,-79.5398,57765721
-113.102,-79.919,57765749
-113.346,-79.8989,57765786
-112.129,-79.3625,57765811
-112.337,-79.6204,57765835
-114.043,-80.2131,57765850
-111.661,-79.4035,57765869
-111.697,-79.34,57765889
-112.776,-79.7515,57765908
-115.595,-80.7064,57765954
-112.594,-79.5996,57766027
-111.835,-79.3287,57766044
-113.247,-80.0208,57766082
-111.412,-79.3075,57766104
-113.04,-79.8246,57766127
-111.898,-79.3238,57766154
-113.567,-80.1155,57766213
-112.177,-79.6359,57766303
-112.139,-79.565,57766345
-114.153,-80.37,57766383
-113.906,-80.2288,57766443
-115.046,-80.4898,57766491
-111.469,-79.2511,57766598
-112.386,-79.6196,57766647
-114.74,-80.5199,57766715
-111.041,-79.0978,57766767
-114.826,-80.5124,57766813
-111.956,-79.3815,57766846
-113.405,-80.0103,57766875
-112.09,-79.5709,57766936
-94.4296,-74.6201,57766941
-112.991,-79.9337,57766974
-111.4,-79.3109,57767063
-112.697,-79.7625,57767109
-111.819,-79.3939,57767145
-112.607,-79.683,57767175
-113.02,-79.8305,57767199
-116.831,-81.1045,57767231
-113.303,-79.9095,57767261
-112.215,-79.5617,57767290
-111.824,-79.5236,57767423
-111.064,-79.1422,57767464
-114.724,-80.3323,57767583
-111.601,-79.476,57767600
-112.516,-79.6921,57767623
-110.737,-78.9999,57767639
-112.647,-79.6011,57767662
-114.232,-80.2132,57767697
-112.371,-79.5505,57767774
-111.626,-79.2945,57767799
-111.552,-79.1004,57767831
-111.521,-79.1995,57767852
-115.762,-80.7184,57767872
-116.902,-81.1188,57767892
-113.433,-79.9015,57767912
-115.018,-80.5037,57767933
-112.718,-79.5961,57767954
-113.443,-79.9012,57768028
-112.868,-79.6641,57768044
-111.492,-79.3065,57768070
-112.162,-79.5688,57768089
-113.297,-79.9142,57768121
-112.106,-79.5027,57768146
-111.303,-79.0788,57768194
-112.293,-79.5586,57768212
-112.401,-79.4776,57768241
-112.179,-79.6427,57768283
-113.729,-80.111,57768323
-114.935,-80.5153,57768371
-112.418,-79.5486,57768404
-113.336,-80.0234,57768424
-115.095,-80.5034,57768447
-113.55,-79.8933,57768474
-113.248,-79.9197,57768513
-112.27,-79.4898,57768566
-112.28,-79.5608,57768626
-111.794,-79.2825,57768675
-111.32,-79.1236,57768701
-111.996,-79.5836,57768716
-113.484,-79.9,57768744
-112.042,-79.5802,57768808
-111.406,-79.315,57768846
-111.163,-79.0927,57768867
-114.055,-80.0826,57768901
-113.377,-79.91,57768938
-112.316,-79.5582,57768955
-111.97,-79.3862,57769016
-113.238,-79.9218,57769048
-113.132,-79.9297,57769120
-112.449,-79.6222,57769135
-113.265,-79.9197,57769185
-112.638,-79.53,57769207
-111.551,-79.3041,57769249
-113.782,-80.2532,57769305
-111.82,-79.3388,57769330
-111.687,-79.2927,57769356
-113.428,-79.9063,57769398
-113.638,-79.8871,57769431
-112.287,-79.5613,57769457
-111.386,-79.0731,57769482
-111.464,-79.258,57769544
-111.682,-79.2933,57769568
-111.522,-79.3066,57769593
-112.649,-79.6859,57769614
-111.318,-78.9932,57769638
-113.273,-79.9195,57769661
-111.139,-79.0955,57769675
-112.675,-79.684,57769725
-112.423,-79.5502,57769744
-113.369,-80.0228,57769765
-111.773,-79.2317,57769794
-112.306,-79.7138,57769814
-112.285,-79.5619,57769866
-114.958,-80.5175,57769887
-111.769,-79.2322,57769920
-111.917,-79.3309,57769946
-112.209,-79.568,57770001
-112.861,-79.7563,57770028
-112.298,-79.5608,57770057
-113.433,-80.0175,57770142
-112.584,-79.6118,57770157
-112.427,-79.5501,57770202
-111.889,-79.3335,57770228
-111.955,-79.5884,57770258
-113.124,-79.9315,57770318
-111.947,-79.519,57770359
-113.35,-80.0251,57770384
-112.523,-79.6968,57770402
-112.344,-79.5573,57770426
-111.744,-79.2885,57770450
-113.27,-79.9205,57770482
-112.029,-79.5826,57770515
-112.935,-79.8455,57770615
-112.396,-79.6276,57770635
-112.759,-79.6778,57770680
-114.319,-80.2163,57770709
-113.789,-80.2542,57770728
-113.336,-79.9156,57770775
-114.865,-80.5281,57770809
-112.388,-79.5542,57770835
-111.792,-79.3423,57770862
-113.244,-79.9233,57770881
-111.563,-79.3044,57770911
-111.79,-79.403,57770941
-111.707,-79.2923,57770975
-112.744,-79.8612,57771028
-112.186,-79.571,57771047
-111.871,-79.3359,57771072
-112.108,-79.5775,57771097
-111.511,-79.3088,57771121
-111.655,-79.3542,57771172
-112.986,-79.6587,57771221
-112.318,-79.5605,57771248
-112.279,-79.5639,57771281
-111.664,-79.2965,57771308
-113.132,-79.9326,57771327
-113.757,-79.9898,57771349
-112.418,-79.5525,57771379
-111.735,-79.4087,57771405
-111.997,-79.5167,57771489
-115.496,-80.747,57771521
-111.344,-79.2194,57771567
-112.748,-79.6805,57771602
-111.607,-79.3588,57771631
-111.757,-79.2892,57771653
-111.236,-79.0892,57771692
-112.958,-79.9478,57771714
-112.669,-79.6074,57771733
-114.269,-80.2227,57771757
-114.672,-80.5524,57771781
-115.133,-80.5122,57771802
-115.859,-80.7346,57771830
-114.305,-80.2215,57771868
-112.314,-79.4909,57771887
-113.713,-80.2626,57771907
-113.137,-79.9343,57771949
-110.9,-79.0748,57771972
-116.035,-80.7212,57771994
-113.777,-80.1151,57772004
-111.672,-79.2977,57772028
-111.724,-79.2933,57772048
-112.203,-79.5726,57772070
-112.282,-79.7198,57772095
-112.361,-79.6342,57772115
-112.102,-79.5104,57772140
-112.548,-79.6993,57772159
-113.071,-79.8389,57772189
-113.052,-79.9423,57772210
-114.826,-80.3418,57772239
-112.713,-79.6061,57772311
-113.317,-80.0342,57772340
-113.336,-79.9209,57772368
-115.089,-80.5223,57772415
-114.24,-80.2283,57772465
-110.963,-79.1579,57772491
-111.453,-79.1176,57772507
-113.145,-79.9365,57772542
-112.136,-79.378,57772564
-112.685,-79.6897,57772584
-112.207,-79.6491,57772627
-111.697,-79.2977,57772644
-112.715,-79.776,57772667
-112.29,-79.6426,57772687
-111.423,-79.1207,57772709
-112.811,-79.8621,57772726
-113.682,-80.0042,57772752
-112.318,-79.4945,57772772
-111.536,-79.2578,57772799
-113.323,-80.0365,57772829
-113.245,-80.0432,57772853
-111.795,-79.2901,57772875
-111.696,-79.4168,57772898
-115.13,-80.5248,57772919
-112.364,-79.6378,57772941
-111.681,-79.3577,57772966
-112.244,-79.5731,57772989
-113.174,-79.9374,57773036
-113.096,-79.8408,57773060
-113.333,-79.9254,57773093
-111.766,-79.2936,57773145
-111.658,-79.3029,57773178
-112.23,-79.5036,57773205
-112.065,-79.5176,57773225
-113.412,-79.9198,57773250
-112.796,-79.6029,57773305
-113.508,-80.0232,57773327
-111.91,-79.3401,57773348
-112.404,-79.5615,57773378
-113.233,-79.9348,57773395
-111.194,-79.0981,57773420
-112.558,-79.5483,57773444
-111.171,-79.013,57773472
-113.279,-79.9318,57773500
-115.309,-80.5157,57773522
-113.429,-79.9196,57773540
-112.296,-79.4325,57773574
-112.376,-79.5646,57773611
-115.066,-80.5354,57773649
-111.265,-79.0924,57773678
-112.454,-79.5582,57773703
-111.548,-79.209,57773802
-113.14,-79.9431,57773825
-115.587,-80.771,57773852
-112.721,-79.6118,57773882
-111.467,-79.2666,57773905
-112.229,-79.6521,57773919
-111.976,-79.5976,57773966
-112.335,-79.5689,57773984
-111.03,-79.1125,57774078
-113.182,-79.9408,57774107
-111.933,-79.3402,57774168
-112.596,-79.6231,57774192
-113.884,-80.1177,57774220
-112.973,-79.8553,57774349
-111.609,-79.3098,57774383
-112.331,-79.5698,57774408
-113.696,-80.1352,57774433
-112.364,-79.642,57774467
-111.199,-79.0994,57774487
-112.483,-79.5572,57774499
-110.622,-78.9118,57774522
-112.262,-79.5758,57774546
-113.806,-79.8871,57774569
-113.998,-80.2563,57774632
-114.224,-80.2411,57774758
-114.308,-80.2352,57774773
-112.169,-79.5833,57774788
-112.502,-79.5557,57774814
-111.717,-79.301,57774828
-112.289,-79.5736,57774861
-111.738,-79.299,57774887
-111.962,-79.2249,57774921
-111.761,-79.297,57774943
-111.777,-79.4775,57774971
-115.387,-80.7857,57775001
-112.485,-79.7124,57775022
-111.887,-79.3445,57775044
-112.825,-79.6846,57775063
-111.854,-79.4712,57775094
-111.586,-79.2577,57775121
-112.251,-79.651,57775145
-112.53,-79.6285,57775200
-113.08,-79.9486,57775223
-111.523,-79.2121,57775248
-111.97,-79.3977,57775288
-111.978,-79.397,57775303
-111.904,-79.4671,57775322
-112.261,-79.5752,57775371
-112.376,-79.6406,57775399
-113.245,-80.0481,57775415
-112.093,-79.5177,57775437
-113.165,-79.9413,57775473
-111.758,-79.4151,57775506
-112.887,-79.861,57775551
-112.938,-79.9585,57775814
-113.093,-80.0579,57776122
-111.131,-79.2422,57776204
-113.569,-80.1406,57777605
-91.8793,-74.2586,57779689
-93.3646,-74.442,57779768
-92.2048,-74.2766,57779873
-92.6953,-74.3517,57779912
-92.1646,-74.2957,57780069
-93.5778,-74.4697,57784262
-93.4166,-74.4634,57789037
-92.034,-74.1314,57790694
-91.7046,-74.2163,57794410
-92.4532,-74.2387,57795711
-93.3384,-74.4939,57795713
-94.9463,-74.7993,57795865
-93.1604,-74.4568,57795869
-94.1946,-74.5472,57795874
-93.6431,-74.3822,57795877
-92.8712,-74.2333,57797646
-91.0962,-73.943,57797648
-94.2927,-74.5209,57799015
-93.5818,-74.5164,57799079
-92.751,-74.1704,57799588
-92.4306,-74.257,57799723
-93.9343,-74.4844,57799725
-92.4589,-74.2498,57799811
-94.5882,-74.7403,57799879
-101.85,-75.0159,57799934
-91.4894,-74.3205,57800098
-93.0777,-74.3925,57800115
-93.3167,-74.5209,57800596
-93.6058,-74.5149,57800789
-91.9837,-74.282,57800945
-92.399,-74.2695,57800946
-94.3037,-74.4476,57801035
-94.8653,-74.7784,57801072
-93.6195,-74.5097,57801087
-92.3543,-74.29,57801150
-92.6054,-74.3241,57801323
-92.7931,-74.3802,57801389
-95.6451,-74.7683,57801391
-92.293,-74.1843,57801403
-92.918,-74.3326,57801408
-92.35,-74.2904,57801689
-91.0494,-73.9786,57801713
-95.5933,-74.7868,57801808
-93.5147,-74.4499,57802296
-94.3771,-74.5864,57802545
-93.6712,-74.3884,57802584
-93.6122,-74.4145,57803467
-91.8489,-74.0631,57803668
-93.6842,-74.3868,57804395
-102.202,-75.1154,57804992
-102.231,-75.1283,57806844
-102.372,-75.09,57808774
-102.043,-75.0637,57808805
-115.168,-80.532,57817957
-113.906,-79.9952,57818359
-113.146,-79.9473,57818541
-115.402,-80.7761,57818615
-112.737,-79.6178,57818852
-113.416,-79.9279,57818979
-111.81,-79.2993,57819800
-113.31,-80.0461,57820114
-112.568,-79.6311,57820251
-112.058,-79.5954,57820914
-111.321,-79.0955,57821106
-111.825,-79.3558,57821156
-113.104,-79.6672,57821297
-112.249,-79.5111,57821929
-92.4297,-74.3061,57823602
-91.2878,-74.1177,57823757
-94.5707,-74.5632,57825245
-93.6245,-74.3507,57825857
-93.1927,-74.5154,57826680
-93.395,-74.4449,57827727
-94.428,-74.6238,57827851
-92.4716,-74.2934,57827853
-91.0287,-74.0419,57827881
-93.633,-74.5583,57828375
-92.4568,-74.3052,57828718
-92.6254,-74.3826,57829774
-93.4358,-74.5367,57829889
-93.15,-74.426,57830023
-92.1383,-74.2821,57830072
-92.8984,-74.4004,57830166
-92.1748,-74.2664,57830258
-92.4472,-74.3138,57830424
-92.1768,-74.2662,57830445
-92.3863,-74.3355,57830643
-93.5534,-74.4936,57830791
-92.464,-74.3092,57830879
-90.8865,-74.0863,57830882
-92.4688,-74.3075,57830891
-92.6531,-74.2428,57830925
-91.5707,-74.183,57830926
-91.5686,-74.1839,57830953
-91.5833,-74.1787,57830987
-102.146,-75.1141,57831047
-92.3501,-74.2173,57831049
-91.2665,-74.141,57831136
-95.5777,-74.9104,57831137
-95.567,-74.9148,57831236
-92.9142,-74.399,57831296
-91.8497,-74.2431,57831313
-92.2283,-74.2535,57831365
-89.8429,-73.8647,57831460
-92.414,-74.3306,57831555
-92.0945,-74.3092,57831658
-93.2312,-74.5137,57831702
-92.3955,-74.3367,57831783
-114.326,-80.2323,57847392
-112.777,-79.6935,57847649
-111.843,-79.2983,57847735
-111.643,-79.314,57849615
-111.825,-79.478,57849707
-111.892,-79.295,57849789
-112.134,-79.333,57849912
-112.258,-79.5806,57849993
-113.325,-80.041,57850111
-112.308,-79.5771,57850370
-113.977,-80.2529,57850513
-111.284,-79.1011,57850573
-112.477,-79.7154,57851140
-111.678,-79.3113,57851187
-113.787,-80.2643,57851236
-113.163,-79.9425,57851289
-112.807,-79.7773,57851488
-112.337,-79.6472,57851540
-112.032,-79.5962,57851639
-111.803,-79.1042,57851724
-112.309,-79.4416,57851850
-113.047,-79.9504,57852057
-112.294,-79.6502,57852101
-94.3521,-74.548,57852604
-93.7471,-74.4925,57852663
-92.7974,-74.2553,57852664
-94.8582,-74.5377,57852692
-93.9396,-74.5129,57852693
-92.6081,-74.2043,57852695
-94.4173,-74.5261,57852696
-95.1082,-74.7589,57852698
-92.8033,-74.2544,57852714
-91.3744,-73.9919,57852747
-93.8712,-74.4464,57852775
-92.3248,-74.1564,57852806
-91.3835,-73.9878,57853212
-91.3381,-74.011,57853220
-93.8004,-74.4755,57853264
-92.9845,-74.3094,57853316
-93.7924,-74.4792,57853408
-94.0372,-74.4845,57853495
-92.4485,-74.126,57853521
-93.4384,-74.396,57853721
-92.7618,-74.2659,57853770
-93.2184,-74.3572,57854401
-93.8398,-74.4648,57854440
-92.8867,-74.237,57854483
-93.8846,-74.4486,57854494
-93.6272,-74.4381,57854501
-94.5905,-74.5573,57854527
-93.8205,-74.4722,57854555
-92.7938,-74.2604,57854571
-95.7339,-74.8098,57854575
-93.5658,-74.4607,57854579
-93.8064,-74.4778,57854596
-93.6801,-74.4181,57854644
-92.691,-74.2919,57854712
-93.8923,-74.4467,57854769
-92.9257,-74.3444,57854799
-93.8056,-74.4789,57854817
-92.3604,-74.2804,57854826
-92.666,-74.1956,57854827
-92.8333,-74.2527,57854838
-94.9262,-74.5206,57854843
-93.5506,-74.5717,57854897
-94.5579,-74.6574,57854904
-91.2703,-74.0433,57854908
-92.938,-74.34,57854970
-94.2152,-74.514,57854995
-94.0146,-74.4963,57855088
-93.8671,-74.4567,57855090
-93.8575,-74.4604,57855110
-92.734,-74.2775,57855119
-93.7938,-74.4858,57855908
-93.8783,-74.4546,57855938
-91.3554,-74.0113,57855941
-93.8479,-74.4656,57855976
-94.498,-74.5966,57856051
-90.2807,-73.8004,57856065
-93.7648,-74.4975,57856119
-94.1723,-74.5335,57856126
-91.8421,-74.0362,57856138
-93.9449,-74.4295,57856140
-93.8292,-74.4731,57856256
-92.7435,-74.2761,57856330
-92.9345,-74.345,57856381
-93.8727,-74.4577,57856452
