long, lat, eventNumber
165.974,-78.1527,10032369
169.431,-77.2848,10032676
169.848,-77.141,10032859
166.588,-78.0253,10033098
169.815,-77.1363,10033135
166.531,-78.0202,10035738
169.197,-77.2536,10035825
168.989,-77.3993,10035876
167.049,-78.0269,10036111
169.755,-77.1352,10037088
169.215,-77.2597,10038804
169.369,-77.2845,10038845
170.328,-76.9672,10038916
169.221,-77.2613,10039297
169.163,-77.432,10039539
170.337,-76.9683,10039909
169.787,-77.1414,10040450
170.348,-76.9686,10041068
169.649,-77.1188,10041219
169.361,-77.2825,10041852
169.403,-77.2898,10041930
169.789,-77.1404,10042142
166.998,-78.0226,10042284
166.519,-78.024,10043521
169.191,-77.2545,10043659
170.526,-76.9935,10043739
170.485,-76.9869,10043779
170.313,-76.9603,10043896
169.313,-77.2746,10044225
169.283,-77.2697,10044500
169.136,-77.2463,10044887
169.715,-77.1278,10044985
169.669,-77.1206,10044991
169.64,-77.1159,10045000
169.393,-77.2881,10045443
169.45,-77.2975,10045484
170.51,-76.9909,10045680
169.373,-77.2848,10045891
169.781,-77.1389,10045957
169.093,-77.2403,10046112
169.243,-77.2642,10046294
169.212,-77.2594,10046470
169.457,-77.2997,10046492
166.59,-78.0397,10046549
169.415,-77.2929,10046585
169.244,-77.2655,10047045
169.164,-77.2527,10047067
166.74,-78.0683,10047085
169.743,-77.1347,10047097
169.387,-77.2897,10047245
169.684,-77.1259,10047367
169.651,-77.3336,10047368
170.312,-76.9629,10047374
169.616,-77.1152,10047384
169.067,-77.2388,10047951
171,-76.7073,10048121
169.726,-77.1344,10048226
168.851,-77.3848,10048334
169.233,-77.2665,10048384
169.267,-77.2722,10048412
166.714,-78.0656,10048439
166.435,-78.0147,10048440
166.433,-78.0143,10048443
169.341,-77.2846,10048464
166.613,-78.0471,10048471
169.892,-77.1619,10048473
166.901,-78.0107,10048490
169.262,-77.2726,10048598
171.266,-76.7487,10048638
169.657,-77.1252,10048661
170.209,-76.9513,10048674
169.164,-77.257,10048696
169.141,-77.2549,10049275
169.471,-77.3093,10049289
169.725,-77.1386,10049386
169.925,-77.171,10049541
169.338,-77.2891,10049840
169.326,-77.2874,10049971
168.161,-77.717,10049988
169.257,-77.276,10050069
166.564,-78.0423,10050190
169.665,-77.1315,10050311
169.381,-77.2975,10050398
166.361,-78.0909,10050689
169.736,-77.1448,10050691
169.692,-77.1374,10050710
166.557,-78.042,10050722
170.398,-76.9885,10050855
168.823,-77.3872,10050860
166.602,-78.0509,10050866
169.414,-77.3049,10050870
169.432,-77.3077,10050881
170.407,-76.9902,10050894
169.797,-77.1552,10050919
169.487,-77.3171,10050921
168.03,-77.6979,10050972
169.455,-77.3117,10050974
170.156,-76.9523,10051029
168.817,-77.3875,10051049
166.644,-78.0597,10051051
166.403,-78.0155,10051053
169.304,-77.2875,10051081
166.599,-78.0512,10051085
166.56,-78.0441,10051181
169.227,-77.2756,10051252
166.648,-78.0608,10051261
166.553,-78.0432,10051298
169.684,-77.1388,10051332
169.591,-77.3358,10051335
169.721,-77.1454,10051347
169.157,-77.2649,10051410
166.83,-78.0051,10051414
169.757,-77.1513,10051629
169.362,-77.2988,10051636
165.778,-78.2152,10051638
169.196,-77.2725,10052003
169.556,-77.1209,10052081
169.376,-77.3021,10052169
169.663,-77.1378,10052234
169.769,-77.1549,10052298
170.031,-77.1973,10052367
169.21,-77.2759,10052467
166.568,-78.0485,10052498
169.3,-77.2906,10052508
166.55,-78.0453,10052684
166.755,-78.0834,10052745
166.638,-78.062,10052793
169.159,-77.2682,10052802
168.006,-77.8146,10052816
166.547,-78.045,10052828
166.453,-78.0279,10052856
169.254,-77.2837,10052971
169.306,-77.2923,10052993
169.307,-77.2926,10052997
169.584,-77.1277,10053461
168.637,-77.3628,10053470
169.364,-77.3023,10053546
168.939,-77.4131,10053799
169.183,-77.2736,10053811
169.577,-77.1266,10053871
169.744,-77.1535,10054349
169.892,-77.1775,10054603
169.137,-77.2669,10055237
168.781,-77.3876,10055304
168.836,-77.3972,10055432
169.405,-77.3104,10055485
169.231,-77.282,10055651
166.616,-78.0606,10055672
169.699,-77.1468,10055709
170.353,-76.9897,10055758
169.171,-77.2723,10055860
169.305,-77.2941,10055911
169.257,-77.2864,10055920
169.109,-77.2622,10056021
169.255,-77.2859,10056154
168.859,-77.4009,10056170
169.225,-77.281,10056530
170.261,-76.9749,10056563
169.268,-77.2881,10056574
169.823,-77.1663,10056578
166.553,-78.0494,10056588
166.455,-78.0319,10056600
169.836,-77.1685,10056612
169.003,-77.4245,10056683
166.683,-78.0737,10056684
169.551,-77.123,10056687
164.844,-78.37,10056705
166.527,-78.0449,10056706
169.317,-77.2957,10056868
169.388,-77.3073,10057113
169.426,-77.3135,10057183
170.189,-76.963,10057256
166.778,-78.0016,10057280
169.15,-77.2687,10057293
169.23,-77.2816,10057304
169.304,-77.2936,10057402
166.823,-78.01,10057441
166.804,-78.0066,10057486
169.701,-77.1463,10057490
169.703,-77.1467,10057499
166.592,-78.0574,10057503
169.217,-77.2793,10057591
169.212,-77.2785,10057619
169.578,-77.1268,10057625
166.59,-78.057,10057643
169.146,-77.2679,10057674
169.366,-77.3035,10057699
168.019,-77.7029,10057721
166.658,-78.0696,10058008
169.606,-77.131,10058035
166.593,-78.0578,10058204
169.431,-77.1034,10058593
166.354,-78.0146,10058649
169.299,-77.2926,10058651
169.305,-77.2937,10058660
169.459,-77.319,10058900
169.408,-77.3105,10058918
166.55,-78.0504,10059021
169.21,-77.2783,10059029
169.72,-77.1491,10059037
169.707,-77.1471,10059045
169.259,-77.2865,10059124
169.709,-77.1475,10059365
170.031,-76.938,10059379
169.245,-77.2841,10059400
169.172,-77.2725,10059462
168.663,-77.369,10059471
169.027,-77.2495,10059710
169.355,-77.3024,10059785
170.145,-76.9562,10060374
169.598,-77.1311,10060409
169.201,-77.2779,10060419
169.146,-77.2691,10060548
170.236,-76.9707,10060592
169.798,-77.1629,10060596
168.004,-77.7027,10060796
169.133,-77.268,10060809
170.425,-77.0005,10060829
170.307,-76.9822,10060838
169.378,-77.3077,10060976
166.522,-78.0482,10061189
170.252,-76.9748,10061312
170.128,-76.9558,10061352
166.399,-78.0262,10061391
169.728,-77.1538,10061419
169.863,-77.1757,10061640
169.272,-77.2923,10061720
169.094,-77.2637,10061775
169.637,-77.1403,10061797
169.328,-77.3018,10061802
166.374,-78.0228,10061809
166.429,-78.0327,10061824
166.04,-78.1275,10062269
169.28,-77.2949,10062273
168.667,-77.3746,10062295
166.735,-78.0001,10062317
169.105,-77.2669,10062363
169.445,-77.3224,10062389
166.513,-78.049,10062404
169.732,-77.1581,10062734
169.104,-77.2682,10062792
169.294,-77.2993,10062869
166.643,-78.0745,10063053
165.711,-78.2171,10063289
168.789,-77.3982,10063320
169.58,-77.1377,10063679
170.354,-76.9997,10063683
169.437,-77.3258,10063722
166.509,-78.0525,10063938
169.177,-77.2845,10064007
169.82,-77.1783,10064189
169.159,-77.2827,10064278
166.371,-78.0285,10064339
169.112,-77.2754,10064360
169.59,-77.1421,10064378
170.221,-76.9832,10064398
169.22,-77.2931,10064402
169.663,-77.1558,10064831
169.162,-77.2859,10065010
169.256,-77.3011,10065025
170.244,-76.9905,10065283
169.813,-77.1818,10065304
166.729,-78.0074,10065440
170.319,-77.0046,10065773
169.087,-77.277,10066041
169.119,-77.2828,10066164
169.604,-77.152,10066337
166.44,-78.0459,10066385
169.663,-77.1619,10066439
169.116,-77.2839,10066705
170.186,-76.9877,10066726
169.114,-77.2845,10067005
169.105,-77.2833,10067033
166.512,-78.0607,10067045
169.342,-77.3225,10067152
169.111,-77.2854,10067341
170.097,-76.9772,10067387
168.702,-77.3985,10067672
169.286,-77.3158,10067678
170.83,-76.742,10068007
169.11,-77.289,10068268
169.056,-77.2805,10068277
169.264,-77.3148,10068338
169.036,-77.2783,10068684
170.121,-76.9877,10068788
169.597,-77.1617,10069050
169.254,-77.3155,10069092
169.288,-77.3209,10069222
170.153,-76.9954,10069786
171.417,-76.8367,10069808
169.635,-77.1697,10069814
168.07,-77.7382,10069818
170.412,-77.0362,10069857
166.565,-78.0773,10069881
166.428,-78.0523,10069906
169.738,-77.1866,10069921
169.577,-77.161,10069935
166.398,-78.0469,10069936
166.669,-78.0968,10070021
169.62,-77.1683,10070182
169.163,-77.303,10070206
169.285,-77.3228,10070207
166.752,-78.1128,10070429
169.129,-77.298,10070465
171.128,-76.7963,10070489
169.314,-77.3283,10070547
169.193,-77.3086,10070554
169.239,-77.3165,10070565
170.871,-76.7588,10070570
169.317,-77.329,10070577
170.803,-76.7491,10070586
166.636,-78.0027,10070636
169.096,-77.2934,10070843
169.608,-77.1684,10070904
169.23,-77.3161,10070911
169.787,-77.1972,10070929
169.68,-77.18,10070949
169.238,-77.3181,10071300
169.592,-77.1667,10071335
168.734,-77.4133,10071409
169.622,-77.1719,10071505
169.244,-77.3195,10071512
169.407,-77.3459,10071542
169.685,-77.1829,10071902
169.188,-77.3109,10071940
171.056,-76.7904,10071950
169.789,-77.1996,10071957
169.826,-77.2057,10071975
170.941,-76.7739,10072068
169.212,-77.3152,10072223
169.428,-77.351,10072246
166.524,-78.0747,10072476
169.24,-77.3209,10072516
169.286,-77.3283,10072522
170.485,-77.0552,10072533
168.861,-77.2602,10072703
170.237,-77.0168,10072812
170.22,-77.0141,10072820
169.676,-77.1836,10072857
169.657,-77.1806,10072876
169.351,-77.3397,10072889
169.243,-77.3226,10073086
166.309,-78.0366,10073100
166.248,-78.0258,10073103
170.171,-77.007,10073131
169.321,-77.3351,10073176
169.488,-77.1544,10073233
166.47,-78.0659,10073254
169.71,-77.1899,10073275
166.329,-78.1243,10073281
170.246,-77.0192,10073283
169.189,-77.3139,10073309
169.26,-77.3255,10073322
169.048,-77.2911,10073357
169.566,-77.1674,10073396
166.452,-78.0632,10073413
169.616,-77.1753,10073415
169.526,-77.1611,10073428
168.048,-77.7413,10073443
169.621,-77.1763,10073447
169.159,-77.31,10073526
169.848,-77.2132,10073549
169.21,-77.3185,10073560
166.674,-78.0155,10073993
166.343,-78.0446,10074065
169.755,-77.1989,10074079
169.719,-77.1931,10074092
169.195,-77.3167,10074134
169.14,-77.3076,10074170
170.499,-77.0617,10074178
169.708,-77.1916,10074191
166.619,-78.0958,10074814
166.388,-78.0534,10074921
169.178,-77.3153,10075253
166.402,-78.0564,10075254
169.197,-77.3187,10075275
169.329,-77.3402,10075293
169.217,-77.322,10075310
168.115,-77.7556,10075587
169.267,-77.3307,10075632
171.169,-76.8172,10075770
169.641,-77.1835,10075890
170.436,-77.0542,10075966
169.738,-77.1992,10075979
170.34,-77.0396,10075984
169.11,-77.3057,10076134
169.228,-77.325,10076138
170.167,-77.0126,10076147
169.183,-77.318,10076182
169.271,-77.3323,10076194
169.04,-77.2947,10076210
169.296,-77.3364,10076220
166.39,-78.0559,10076364
169.672,-77.1896,10076376
169.166,-77.3155,10076393
166.507,-78.0779,10076620
169.216,-77.3244,10076641
169.59,-77.1771,10076654
169.12,-77.3086,10076660
169.664,-77.1893,10076896
169.189,-77.3205,10076940
166.517,-78.0801,10076976
169.67,-77.1905,10076995
169.698,-77.1951,10077020
166.44,-78.0661,10077022
169.617,-77.1822,10077087
168.97,-77.4327,10077234
169.188,-77.3209,10077264
168.969,-77.4326,10077267
169.595,-77.1792,10077306
169.142,-77.3137,10077395
169.173,-77.3188,10077448
169.386,-77.3539,10077459
170.003,-76.9905,10077519
169.284,-77.3371,10077536
169.209,-77.3251,10077554
166.702,-78.0262,10077565
169.829,-77.2178,10077629
169.159,-77.3173,10077672
169.087,-77.3057,10077697
169.866,-77.2246,10077862
171.111,-76.8156,10077900
169.116,-77.3108,10077951
169.33,-77.3462,10077968
169.76,-77.2077,10077976
169.152,-77.3169,10077991
168.873,-77.2722,10078035
168.91,-77.278,10078063
169.11,-77.3105,10078073
166.597,-78.0082,10078075
169.267,-77.336,10078087
169.148,-77.3168,10078100
170.881,-76.7829,10078111
169.609,-77.1841,10078127
169.77,-77.2102,10078142
169.175,-77.3217,10078153
169.226,-77.3298,10078192
166.436,-78.0683,10078512
169.267,-77.3371,10078522
169.211,-77.3283,10078591
170.08,-77.006,10078647
169.339,-77.3494,10078660
165.957,-78.1446,10078672
169.161,-77.3203,10078698
169.212,-77.3286,10078766
166.478,-78.0765,10078789
169.734,-77.2055,10078801
169.246,-77.3342,10078803
170.307,-77.0424,10078806
169.158,-77.32,10078817
166.659,-78.021,10078818
171.003,-76.8033,10078869
169.107,-77.3118,10078873
169.613,-77.1866,10078942
169.695,-77.1999,10079025
169.133,-77.3163,10079033
169.637,-77.1909,10079157
169.061,-77.3051,10079161
169.382,-77.3578,10079204
166.596,-78.0102,10079224
166.432,-78.0689,10079225
169.186,-77.3254,10079230
169.17,-77.3232,10079244
169.122,-77.3156,10079337
169.273,-77.3404,10079348
170.283,-77.0408,10079433
169.106,-77.3133,10079653
169.236,-77.335,10079726
169.234,-77.3345,10079741
169.276,-77.3416,10079759
169.091,-77.3114,10079775
169.61,-77.1887,10079931
166.654,-78.0224,10080062
169.044,-77.3041,10080069
169.524,-77.1754,10080126
169.175,-77.3257,10080148
169.191,-77.3287,10080227
169.109,-77.3154,10080425
169.316,-77.3496,10080490
169.674,-77.2,10080505
169.18,-77.3273,10080527
166.455,-78.0753,10080569
169.147,-77.3222,10080597
169.683,-77.2018,10080632
169.216,-77.3334,10080648
170.891,-76.7926,10080663
166.291,-78.0461,10080664
166.291,-78.0461,10080665
166.345,-78.0559,10080726
166.599,-78.0134,10080777
169.318,-77.3508,10080794
169.048,-77.3064,10080827
169.238,-77.3378,10080912
166.215,-78.0331,10080968
169.261,-77.3417,10080982
169.625,-77.1936,10081149
169.233,-77.3375,10081187
169.285,-77.3459,10081210
166.323,-78.0526,10081357
165.95,-78.1478,10081368
169.117,-77.3186,10081379
166.244,-78.0387,10081424
169.087,-77.314,10081427
169.325,-77.3529,10081445
170.985,-76.8084,10081458
170.005,-77.0015,10081473
169.66,-77.1996,10081484
170.853,-76.7891,10081513
169.873,-77.2344,10081522
169.105,-77.3168,10081525
166.49,-78.0836,10081549
170.198,-77.0318,10081568
169.171,-77.328,10081621
169.358,-77.3588,10081652
169.212,-77.3347,10081672
169.621,-77.1938,10081699
166.621,-78.0186,10081757
169.147,-77.3241,10081793
166.608,-78.0168,10082118
169.263,-77.3437,10082144
169.253,-77.3421,10082161
169.081,-77.3141,10082206
169.167,-77.3281,10082219
170.965,-76.8072,10082269
166.662,-78.027,10082351
169.602,-77.1918,10082385
169.094,-77.3167,10082437
169.547,-77.1831,10082491
169.208,-77.3351,10082530
169.338,-77.3568,10082664
169.151,-77.3262,10082789
171.027,-76.8173,10082833
169.239,-77.3408,10082864
168.992,-77.3004,10082874
166.236,-78.0393,10082921
169.279,-77.3477,10083028
166.363,-78.0622,10083057
169.174,-77.3306,10083228
169.531,-77.1816,10083235
169.241,-77.3416,10083268
170.128,-77.0235,10083311
169.039,-77.3086,10083373
166.468,-78.0815,10083385
169.183,-77.3323,10083395
166.241,-78.0409,10083411
170.279,-77.0474,10083421
166.541,-78.0062,10083608
170.247,-77.0427,10083623
170.162,-77.0291,10083640
169.26,-77.3452,10083788
169.216,-77.3382,10083912
169.212,-77.3374,10083947
170.185,-77.0331,10083971
170.279,-77.0478,10084033
169.291,-77.3506,10084143
169.26,-77.3454,10084176
169.778,-77.2223,10084198
166.517,-78.0026,10084242
169.257,-77.3451,10084245
169.211,-77.3376,10084249
169.045,-77.3102,10084259
164.894,-78.416,10084261
171.05,-76.8224,10084266
169.839,-77.2323,10084298
169.302,-77.3526,10084348
169.12,-77.3227,10084457
170.253,-77.044,10084472
166.603,-78.0185,10084532
170.238,-77.0418,10084545
170.222,-77.0392,10084553
170.157,-77.029,10084562
166.476,-78.0843,10084614
166.233,-78.0406,10084615
166.416,-78.0732,10084630
166.659,-78.029,10084763
169.044,-77.3104,10084823
166.182,-78.0316,10084832
169.212,-77.3381,10084844
169.152,-77.3284,10084852
166.186,-78.0324,10084889
169.035,-77.309,10084890
168.93,-77.2927,10085144
169.168,-77.3312,10085259
169.185,-77.3338,10085278
166.38,-78.0673,10085282
169.659,-77.2035,10085312
169.281,-77.3498,10085334
169.223,-77.3402,10085354
169.048,-77.3115,10085401
169.148,-77.328,10085463
169.243,-77.3435,10085492
169.232,-77.3418,10085529
169.25,-77.3448,10085548
170.117,-77.0231,10085562
166.564,-78.0124,10085605
169.441,-77.1688,10085867
169.556,-77.1871,10085893
169.135,-77.326,10085904
166.417,-78.0743,10085946
169.074,-77.3157,10085984
169.199,-77.3364,10086035
166.521,-78.0047,10086081
169.205,-77.3374,10086087
169.743,-77.2173,10086129
166.653,-78.0289,10086218
169.196,-77.336,10086386
166.01,-78.085,10086469
169.175,-77.3325,10086500
170.183,-77.0334,10086518
169.241,-77.3435,10086568
171.022,-76.8178,10086615
169.155,-77.3294,10086716
170.424,-77.0712,10086751
166.642,-78.0272,10086779
169.188,-77.3346,10086809
169.502,-77.1786,10086832
169.052,-77.3123,10086844
166.162,-78.0292,10086876
169.292,-77.3517,10087069
166.243,-78.0437,10087123
170.353,-77.0599,10087147
170.107,-77.0211,10087156
169.722,-77.2138,10087242
169.126,-77.3246,10087252
169.704,-77.2108,10087261
169.559,-77.1876,10087600
169.536,-77.1838,10087792
169.158,-77.3298,10087805
169.142,-77.3273,10087912
169.047,-77.3117,10087941
169.266,-77.3476,10087997
169.021,-77.3073,10088011
171.048,-76.8203,10088091
170.302,-77.0515,10088134
169.675,-77.2061,10088145
169.602,-77.1943,10088171
169.725,-77.214,10088414
169.273,-77.3487,10088462
166.022,-78.1666,10088877
169.173,-77.3322,10088890
169.225,-77.3409,10088923
169.067,-77.3148,10089008
170.217,-77.0377,10089067
169.286,-77.3508,10089121
169.306,-77.3541,10089150
166.052,-78.0938,10089153
165.889,-78.1431,10089230
169.541,-77.1844,10089255
166.326,-78.0596,10089329
169.316,-77.3558,10089334
169.129,-77.3251,10089368
169.21,-77.3383,10089400
171.121,-76.83,10089450
169.75,-77.218,10089457
170.202,-77.0353,10089531
169.236,-77.3426,10089549
166.525,-78.0072,10089560
166.348,-78.064,10089746
166.625,-78.0254,10089829
169.108,-77.3217,10089966
169.329,-77.358,10090143
169.035,-77.3098,10090217
170.951,-76.8043,10090238
170.788,-76.7803,10090243
169.211,-77.3387,10090265
169.054,-77.3129,10090311
170.163,-77.0293,10090325
169.12,-77.3238,10090330
166.338,-78.0623,10090384
170.22,-77.038,10090422
169.628,-77.1985,10090434
168.876,-77.2844,10090727
166.232,-78.0437,10090744
169.256,-77.3463,10090878
169.346,-77.3613,10090921
169.632,-77.1993,10090929
166.303,-78.0567,10091170
166.569,-78.0163,10091223
169.193,-77.3363,10091322
166.134,-78.0268,10091338
169.107,-77.3221,10091376
169.181,-77.3342,10091389
169.164,-77.3317,10091517
169.101,-77.3215,10091988
169.082,-77.3186,10092022
171.118,-76.8296,10092092
169.286,-77.3522,10092249
169.301,-77.3548,10092263
169.301,-77.3547,10092312
169.685,-77.2089,10092483
169.136,-77.328,10092534
169.154,-77.331,10092610
169.596,-77.1958,10093474
169.538,-77.1866,10093494
169.37,-77.3678,10093647
166.555,-78.0165,10093964
169.349,-77.3649,10094002
166.34,-78.0668,10094226
166.268,-78.0541,10094288
169.115,-77.3274,10094302
169.347,-77.366,10094573
169.267,-77.3529,10094620
169.49,-77.1815,10094628
169.276,-77.3544,10094692
169.49,-77.1819,10094741
166.61,-78.0282,10094770
169.17,-77.3378,10094879
169.123,-77.3301,10094883
169.079,-77.3233,10095050
170.147,-77.0333,10095130
169.186,-77.3416,10095354
169.362,-77.3709,10095485
169.122,-77.3317,10095531
170.04,-77.0189,10095539
169.131,-77.3338,10095752
169.101,-77.3293,10095881
169.58,-77.2007,10096128
169.303,-77.3632,10096137
169.155,-77.3393,10096197
169.636,-77.21,10096203
169.244,-77.3538,10096213
169.19,-77.3453,10096273
169.042,-77.3238,10097224
169.177,-77.3484,10098106
169.216,-77.3562,10098484
168.049,-77.6481,10098971
169.149,-77.3495,10100309
168.068,-77.6861,10127358
166.115,-78.0724,10129182
169.153,-77.3898,10132239
169.223,-77.4013,10132311
169.264,-77.4084,10132410
168.004,-77.6834,10132987
169.676,-77.2703,10133119
168.942,-77.356,10133252
169.005,-77.3664,10133577
169.472,-77.238,10133675
169.062,-77.3758,10133760
169.109,-77.3836,10133814
168.027,-77.6879,10133827
169.172,-77.394,10133904
166.536,-78.0669,10134235
166.479,-78.0565,10134418
166.089,-78.1566,10134624
166.697,-78.0024,10134633
169.064,-77.3762,10134652
169.012,-77.3677,10134808
169.427,-77.2302,10135087
166.18,-78.0908,10135164
169.106,-77.383,10135251
168.054,-77.6929,10135740
169.533,-77.247,10135817
169.153,-77.3907,10135828
166.245,-78.1028,10136480
168.114,-77.703,10136485
168.909,-77.3506,10136556
168.098,-77.7003,10136608
166.353,-78.0347,10136662
169.214,-77.4007,10136683
169.186,-77.396,10136716
169.085,-77.3794,10136737
168.06,-77.694,10136748
169.04,-77.372,10136754
169.196,-77.3975,10136770
169.141,-77.3885,10136776
166.548,-78.07,10136815
169.138,-77.388,10136833
170.17,-77.0976,10136848
166.427,-78.0479,10136946
169.265,-77.409,10137121
169.171,-77.3935,10137136
169.2,-77.3981,10137271
169.269,-77.4097,10137423
169.058,-77.3747,10137431
168.015,-77.6865,10137491
169.208,-77.3995,10137564
169.131,-77.3868,10137868
169.144,-77.3889,10138380
168.886,-77.3467,10138558
169.178,-77.3947,10138579
168.954,-77.3761,10150834
169.048,-77.3914,10151317
169.015,-77.386,10151564
169.083,-77.3972,10151570
169.471,-77.2556,10151605
168.835,-77.3566,10151607
168.89,-77.3656,10151677
169.481,-77.2568,10151746
169.031,-77.3885,10151758
168.067,-77.7126,10151762
168.988,-77.3815,10151789
168.956,-77.3763,10151848
169.063,-77.3938,10151869
169.012,-77.3854,10151879
169.036,-77.3894,10151888
168.013,-77.7033,10151915
168.939,-77.3734,10151975
168.02,-77.7045,10152008
169.016,-77.3861,10152012
169.373,-77.2396,10152051
169.001,-77.3835,10152079
166.256,-78.035,10152093
169.076,-77.3959,10152114
168.992,-77.382,10152122
168.989,-77.3815,10152125
169.086,-77.3975,10152130
168.105,-77.7194,10152134
169.096,-77.3991,10152156
169.048,-77.3911,10152158
168.01,-77.7027,10152162
168.2,-77.584,10152170
168.041,-77.7081,10152172
168.979,-77.3799,10152175
169.39,-77.2419,10152180
168.959,-77.3766,10152194
169.167,-77.4108,10152213
169.591,-77.2742,10152214
169.07,-77.3947,10152236
169.573,-77.2712,10152248
169.144,-77.407,10152269
169.071,-77.3948,10152330
169.086,-77.3974,10152346
169.112,-77.4016,10152353
169.155,-77.4088,10152357
169.068,-77.3943,10152368
169.172,-77.4114,10152373
169.063,-77.3935,10152375
169.041,-77.3899,10152383
169.021,-77.3866,10152428
169.011,-77.3848,10152442
169.063,-77.3934,10152451
168.995,-77.3823,10152456
169.067,-77.3941,10152460
169.043,-77.3902,10152475
169.251,-77.4246,10152491
169.614,-77.2776,10152506
169.008,-77.3843,10152541
169.021,-77.3865,10152548
169.11,-77.4011,10152549
169.076,-77.3955,10152554
169.151,-77.408,10152555
168.981,-77.3799,10152558
168.935,-77.3724,10152559
169.506,-77.2601,10152563
169.549,-77.2671,10152567
169.033,-77.3885,10152568
169.104,-77.4,10152782
168.931,-77.3717,10152798
169.034,-77.3885,10152811
169.018,-77.3857,10153508
169.135,-77.405,10153518
169.137,-77.4054,10153524
169.085,-77.3968,10153531
169.127,-77.4037,10153548
170.054,-77.0971,10153552
169.595,-77.2742,10153555
169.121,-77.4027,10153559
169.594,-77.274,10153571
169.027,-77.3872,10153573
169.128,-77.4039,10153590
169.007,-77.3839,10153591
169.207,-77.4169,10153600
169.601,-77.2752,10153602
169.521,-77.2621,10153604
169.741,-77.298,10153627
168.971,-77.378,10153650
169.214,-77.4181,10153664
169.735,-77.297,10153672
168.998,-77.3824,10153679
168.953,-77.3751,10153688
169.542,-77.2655,10153766
169.13,-77.4041,10153767
169.552,-77.267,10153799
169.266,-77.4267,10153802
168.991,-77.3813,10153804
169.095,-77.3983,10153810
169.124,-77.4031,10153819
169.077,-77.3954,10153843
168.219,-77.5867,10153846
169.094,-77.3981,10153847
169.152,-77.4078,10153864
169.046,-77.3902,10153897
168.018,-77.7041,10153927
169.166,-77.4101,10153932
169.185,-77.4133,10153955
166.591,-78.0022,10153957
169.106,-77.4001,10153958
169.063,-77.393,10153964
169.519,-77.2617,10153968
169.243,-77.4228,10153970
168.22,-77.587,10154128
170.792,-76.8734,10154142
169.099,-77.399,10154154
169.413,-77.2445,10154483
166.662,-78.0153,10154528
169.032,-77.3878,10154532
170.997,-76.9037,10154547
169.565,-77.2689,10154550
168.035,-77.707,10154556
168.934,-77.3717,10154563
169.097,-77.3986,10154565
168.095,-77.7173,10154568
169.056,-77.3918,10154574
169.12,-77.4024,10154579
169.106,-77.3999,10154587
169.58,-77.2713,10154591
168.035,-77.707,10154593
168.989,-77.3807,10154595
169.006,-77.3835,10154599
168.038,-77.7075,10154609
169.151,-77.4074,10154613
168.219,-77.5867,10154635
168.956,-77.3754,10154638
169.022,-77.3862,10154640
168.032,-77.7065,10154642
169.488,-77.2564,10154643
169.103,-77.3995,10154650
169.071,-77.3942,10154651
166.459,-78.0721,10154653
168.982,-77.3796,10154656
169.609,-77.276,10154660
169.074,-77.3947,10154661
169.046,-77.3901,10154667
168.931,-77.3712,10154677
169.005,-77.3833,10154681
169.132,-77.4042,10154686
169.037,-77.3887,10154690
169.134,-77.4046,10154694
168.981,-77.3794,10154695
170.067,-77.0984,10154707
169.532,-77.2634,10154710
169.507,-77.2594,10154748
169.979,-77.0845,10154780
168.221,-77.5871,10154787
169.094,-77.3979,10154834
169.122,-77.4027,10154836
169.121,-77.4024,10154838
169.215,-77.4181,10154851
168.002,-77.7013,10154855
169.155,-77.4081,10154871
169.633,-77.2799,10154890
168.945,-77.3736,10154891
169.101,-77.3991,10154907
169.038,-77.3888,10154908
166.636,-78.0106,10154921
169.116,-77.4016,10154923
169.562,-77.2688,10154934
169.105,-77.3998,10154937
169.546,-77.2657,10154955
169.065,-77.3932,10154968
169.659,-77.2842,10154988
170.931,-76.8934,10154992
169.05,-77.3908,10154995
169.508,-77.2596,10155003
169.116,-77.4016,10155007
169.434,-77.2477,10155019
168.171,-77.7299,10155026
169.06,-77.3924,10155031
169.079,-77.3955,10155045
169.129,-77.4037,10155053
169.066,-77.3934,10155054
168.958,-77.3757,10155056
168.98,-77.3793,10155091
169.054,-77.3914,10155177
169.544,-77.2655,10155181
169.117,-77.4018,10155182
169.163,-77.4094,10155183
169.184,-77.4128,10155188
168.977,-77.3789,10155207
169.127,-77.4035,10155208
169.911,-77.0738,10155215
169.074,-77.3947,10155219
170.824,-76.8771,10155227
169.064,-77.3931,10155235
169.207,-77.4167,10155237
169.097,-77.3986,10155239
169.866,-77.0667,10155242
168.908,-77.3676,10155248
168.981,-77.3795,10155250
169.057,-77.3919,10155251
169.048,-77.3904,10155252
169.196,-77.4149,10155254
169.56,-77.2686,10155255
169.141,-77.4058,10155257
168.952,-77.3747,10155271
169.024,-77.3866,10155274
168.903,-77.3667,10155275
168.936,-77.3721,10155280
169.018,-77.3855,10155283
170.316,-77.1377,10155288
169.093,-77.3978,10155290
169.093,-77.3978,10155291
170.02,-77.0915,10155295
169.004,-77.3833,10155296
170.175,-77.1152,10155299
169.084,-77.3964,10155300
169.102,-77.3994,10155305
169.045,-77.3901,10155310
166.126,-78.1003,10155313
169.581,-77.2714,10155314
169.031,-77.3877,10155315
168.999,-77.3825,10155316
169.03,-77.3875,10155317
170.859,-76.8823,10155318
168.044,-77.7087,10155320
169.141,-77.4058,10155327
